round,loss,accuracy
0,2.303729700966003,0.1
1,2.123389388044802,0.2377
2,1.9225594715569347,0.2955
3,1.7014041080261573,0.3929
4,1.5469626241598646,0.4399
5,1.4324139394699194,0.483
6,1.3623556488999924,0.516
7,1.27908201701344,0.5344
8,1.2198481146519937,0.5671
9,1.1673751831435548,0.5835
10,1.1236645025186265,0.6056
11,1.0712742053281765,0.6291
12,1.0395092328135578,0.6305
13,0.9875903563758436,0.6531
14,0.9608205532113584,0.6623
15,0.925347282292363,0.6767
16,0.8997321427820589,0.6896
17,0.8780229918111246,0.6963
18,0.85321408376907,0.703
19,0.8288254072300543,0.7159
20,0.817722106608339,0.716
21,0.8045794040250321,0.7208
22,0.7805398377938012,0.7357
23,0.7639070864493093,0.737
24,0.7525319425633159,0.7438
25,0.7453419737541638,0.7442
26,0.7352216007610479,0.7455
27,0.7311779338711748,0.75
28,0.7217625792795858,0.7524
29,0.7136727935209061,0.7553
30,0.7114774580009449,0.7578
31,0.7081178383895764,0.761
32,0.7039660907591494,0.7603
33,0.69740873489517,0.7651
34,0.6986729546000783,0.7644
35,0.6880676367412359,0.7687
36,0.6842835129449923,0.769
37,0.6925259593386239,0.7665
38,0.6944499279077823,0.7672
39,0.6847902974381614,0.7698
40,0.6871312349653853,0.7695
41,0.6911776679487655,0.7726
42,0.6958209132424559,0.7695
43,0.6940647916862378,0.7698
44,0.6940409643010209,0.7741
45,0.6987911381374914,0.7722
46,0.7055109417000518,0.773
47,0.7025857003161702,0.7735
48,0.6953229184348744,0.7743
49,0.7043937001936733,0.7748
50,0.705421338208948,0.7749
51,0.7118293191678227,0.7761
52,0.7213809992463444,0.7763
53,0.7376844862017768,0.7725
54,0.7401475031821492,0.7771
55,0.7317247233642176,0.7779
56,0.7499152432424954,0.7733
57,0.7404078477487778,0.7758
58,0.7575770992154892,0.7776
59,0.7641772369321543,0.7729
60,0.7738404655799317,0.7724
61,0.7773355943040726,0.7721
62,0.7704439319836827,0.7747
63,0.7653781606461674,0.7731
64,0.7890925833497184,0.7703
65,0.798735115808039,0.7745
66,0.813736198095087,0.7763
67,0.798998255746814,0.7748
68,0.8102543961982758,0.7741
69,0.8275400333035107,0.7758
70,0.8202449659855602,0.7756
71,0.836579014508488,0.777
72,0.8398064080709086,0.772
73,0.8525187476469686,0.7756
74,0.8647105942328517,0.7742
75,0.8375641807390097,0.7759
76,0.8659012135796653,0.7735
77,0.8787846336730372,0.7736
78,0.8837371288587491,0.7758
79,0.8965000408811691,0.7736
80,0.8985999069941311,0.7719
81,0.9243284004945724,0.7723
82,0.903601550208494,0.7771
83,0.9282250169652719,0.7726
84,0.9187130242490921,0.7729
85,0.9380359474938518,0.7731
86,0.9323457436630139,0.7716
87,0.9438158604093253,0.7734
88,0.9634872104603642,0.7701
89,0.938936830043031,0.7673
90,0.9693852213148872,0.7727
91,0.9860644119140058,0.7723
92,0.9799183439522886,0.7697
