round,loss,accuracy
0,2.3043292482820945,0.1
1,2.1921840856631345,0.2433
2,1.9095690699811942,0.3273
3,1.6466634448724813,0.4018
4,1.541628632682581,0.4416
5,1.411400875344444,0.4927
6,1.3199428283749297,0.526
7,1.2677957815484118,0.5417
8,1.2060716003655625,0.5721
9,1.1659508576027502,0.5863
10,1.1128240385756325,0.6076
11,1.0658573333066874,0.6254
12,1.0043115244505885,0.6449
13,0.9773702208226481,0.6594
14,0.9452715070483784,0.6735
15,0.9130502215589578,0.6783
16,0.8831388094364264,0.6964
17,0.8738129503620319,0.7003
18,0.8410267478551346,0.7135
19,0.8213347411765077,0.7213
20,0.7962446465088536,0.7285
21,0.7772530617234045,0.7373
22,0.7695797302852423,0.7361
23,0.7629630889374608,0.7373
24,0.7496966766282773,0.7463
25,0.7372672788727398,0.7468
26,0.7319360255433348,0.7501
27,0.7238966244668625,0.7495
28,0.7084099046719341,0.7543
29,0.7054884926960491,0.7607
30,0.7030401093700823,0.7597
31,0.6951491105289885,0.7635
32,0.6901057129279493,0.7663
33,0.6854839407788298,0.7685
34,0.6916928440332413,0.7636
35,0.6881637508972004,0.766
36,0.6812840680630443,0.7703
37,0.6838858961202086,0.7717
38,0.6878753363990936,0.7722
39,0.6823744937634697,0.7772
40,0.6837876019672083,0.777
41,0.6844656695953955,0.7752
42,0.6850214600086973,0.7742
43,0.6790515393875658,0.7776
44,0.6849765323887999,0.7758
45,0.6883613899254951,0.7782
46,0.6934464797615624,0.7771
47,0.6962887968022984,0.7749
48,0.707638745633558,0.7725
49,0.718535263698322,0.7778
50,0.7058525238507471,0.7786
51,0.7093719267092955,0.7776
52,0.7156390780315232,0.7759
53,0.7273947591313158,0.7776
54,0.7141557259205431,0.7789
55,0.7289104470239279,0.7792
56,0.7408988225859956,0.7772
57,0.7252493252198156,0.7804
58,0.7387508928966218,0.7786
59,0.74139976672852,0.7804
60,0.7554351970220146,0.7767
61,0.755307740249192,0.7796
62,0.7745255711741341,0.7776
63,0.7647367925308763,0.7807
64,0.76837493902959,0.777
65,0.7696600729665055,0.7806
66,0.7874964871250403,0.7777
67,0.7927575779799074,0.7784
68,0.790189824974575,0.7759
69,0.8073727951263087,0.7792
70,0.810231378522163,0.7752
71,0.8378771065046993,0.7769
72,0.8201208423596983,0.7798
73,0.8378436209294743,0.7759
74,0.840942061223542,0.7792
75,0.8479422704575542,0.7791
76,0.8607978565624347,0.779
77,0.8502757811127379,0.7774
78,0.863173697465144,0.7756
79,0.868839683766944,0.7793
80,0.8705225967751524,0.7712
81,0.8942914111926533,0.7763
82,0.8965201509265474,0.775
83,0.8912410172410666,0.773
84,0.903535403477879,0.7779
85,0.9295874082337553,0.7746
86,0.9261492741184113,0.7741
87,0.9269279745011665,0.7707
88,0.9583713684600002,0.7746
89,0.9196885140559163,0.7754
90,0.9856045596991865,0.7692
91,0.958705605171359,0.7732
92,0.9617303348482608,0.7744
93,0.9884176772242537,0.7724
94,0.9643436731241001,0.7749
95,0.9810531774934489,0.7764
96,0.9590722160122265,0.7778
97,0.9968962125218334,0.7752
98,1.0066101805280192,0.7772
99,1.0111320927596321,0.777
100,1.0273507066523304,0.7768
101,0.994142520113494,0.777
102,1.0312431150446304,0.779
103,1.0900221701723318,0.7768
104,1.0244685987504527,0.7766
105,1.0712990593700744,0.7737
106,1.0772952564512959,0.7723
107,1.0417771032585885,0.7716
108,1.0380629248702868,0.7764
109,1.0607227615940684,0.7749
110,1.0984119972148643,0.7766
111,1.1010886140810414,0.7749
112,1.070540014023598,0.7772
113,1.0901978405805441,0.7766
114,1.076424944562653,0.7744
115,1.148493727032369,0.7769
116,1.1282665129191578,0.775
117,1.0978481901434665,0.7753
118,1.118602405721768,0.7791
119,1.1270685938124458,0.7754
120,1.1472685927400192,0.7724
121,1.15085040180447,0.7738
122,1.1353313704363455,0.7753
123,1.1474136254086662,0.7751
124,1.1658719174397258,0.7705
125,1.19940960312042,0.7762
126,1.15566542425666,0.7708
127,1.1674795408313647,0.7708
