round,loss,accuracy
0,2.3037432748288773,0.1
1,2.3034303767231705,0.1002
2,2.302038952946282,0.1
3,2.298673587104383,0.1
4,2.289842519516381,0.1282
5,2.2685489784033535,0.1687
6,2.210581331588209,0.213
7,2.1383497516948955,0.1994
8,2.081266950113705,0.2277
9,2.0448935203278027,0.2438
10,2.016944318914566,0.2621
11,1.9922194557068067,0.2674
12,1.9681319242087416,0.271
13,1.9421543267588266,0.2911
14,1.9185273776800869,0.2927
15,1.8955236711441137,0.3019
16,1.8713315081672546,0.3069
17,1.8423139877593555,0.3253
18,1.825458087860205,0.3449
19,1.7972823415701382,0.3375
20,1.768793098842755,0.3662
21,1.748002400794349,0.3719
22,1.7281197816038285,0.3754
23,1.711100536413467,0.3681
24,1.6982589305018465,0.3834
25,1.6812926873612328,0.3851
26,1.6630842213432628,0.3954
27,1.6513795616527716,0.3971
28,1.641231936768602,0.4003
29,1.6227738430705696,0.4018
30,1.6071376198777756,0.4126
31,1.5957614914677776,0.42
32,1.5829891012118646,0.4241
33,1.5728548982272894,0.4318
34,1.5591191422825041,0.4301
35,1.5423112201233642,0.441
36,1.5348740324806482,0.4453
37,1.5187179425273079,0.449
38,1.5120932061832173,0.4518
39,1.5046468493275749,0.4541
40,1.4927404227729042,0.4601
41,1.4824924568017832,0.4653
42,1.4713182418871993,0.4654
43,1.464005334308734,0.4708
44,1.449076817439387,0.4738
45,1.4449721540505893,0.4776
46,1.4321576596829837,0.4823
47,1.4225477867613967,0.4832
48,1.4140105605506288,0.4897
49,1.4104287254924592,0.4908
50,1.3979591683457835,0.4932
51,1.3882716181940926,0.494
52,1.3758372323581587,0.5039
53,1.3689504229603484,0.5074
54,1.3607101021483303,0.509
55,1.3531760689549552,0.5137
56,1.345595235641772,0.5162
57,1.3401353930512938,0.5198
58,1.331671376578724,0.5209
59,1.322688608695143,0.5252
60,1.3176545921605998,0.5264
61,1.3057919363625132,0.5335
62,1.3010876751936282,0.533
63,1.291503627841084,0.5378
64,1.286349663909632,0.5358
65,1.277887765972759,0.542
66,1.2784609939343632,0.5434
67,1.2654277423319344,0.5456
68,1.2599291460582625,0.5471
69,1.249553238621916,0.5505
70,1.2435478467149095,0.5527
71,1.2345875172188487,0.5583
72,1.2321188828815668,0.5583
73,1.2251012033928697,0.5592
74,1.2208344163224338,0.5633
75,1.2109857138734275,0.5633
76,1.2049605080875725,0.5686
77,1.1980918571590997,0.5695
78,1.1948045522641069,0.5715
79,1.1874406899507053,0.5741
80,1.1793720623174795,0.5771
81,1.1796620061603218,0.5786
82,1.1680700502837429,0.5819
83,1.1644073532412227,0.5796
84,1.1595262525180658,0.5846
85,1.1552287024050094,0.5865
86,1.1487294090822482,0.5881
87,1.1423739210104409,0.5919
88,1.1350960017393192,0.5951
89,1.131185500004802,0.5979
90,1.1239217028450281,0.6014
91,1.1194888819901707,0.6005
92,1.116802380107843,0.6016
93,1.107200062503449,0.6062
94,1.104966963441989,0.6055
95,1.098954798314518,0.6102
96,1.0894814508791548,0.6124
97,1.0873382961788116,0.6137
98,1.0798093899370382,0.6172
99,1.079855859660493,0.6206
100,1.0677750531476908,0.6212
