round,loss,accuracy
0,2.3037799341610063,0.101
1,2.2139042627316314,0.2307
2,1.9410781262400814,0.3029
3,1.7096509735424297,0.369
4,1.560364425753633,0.4337
5,1.453275675971668,0.4725
6,1.3882970600463331,0.5007
7,1.305174952117018,0.5264
8,1.2411477714300918,0.5554
9,1.19897653557622,0.5698
10,1.1612980780890956,0.5838
11,1.1161756496459911,0.6034
12,1.0726401324089343,0.6251
13,1.0452360447984153,0.6354
14,0.9875677856393515,0.6517
15,0.9848516175922114,0.6557
16,0.9509268627760891,0.6696
17,0.9055487362150186,0.6837
18,0.8912017973848044,0.6952
19,0.8593264543019925,0.7019
20,0.839414765088322,0.709
21,0.8157215979152594,0.7197
22,0.7986618230898921,0.7245
23,0.7887053239269378,0.7316
24,0.7783370329358708,0.7347
25,0.7671913279892918,0.7368
26,0.7494787319590108,0.7435
27,0.7455747206085406,0.7452
28,0.7442760204735656,0.7478
29,0.7295709620363796,0.7498
30,0.7298823992569987,0.7501
31,0.7157113428313893,0.7556
32,0.7141552556056184,0.756
33,0.7269993156861192,0.7575
34,0.7047613684933025,0.7608
35,0.6958340053645947,0.7661
36,0.7008290095641591,0.7651
37,0.7040793838116307,0.7643
38,0.693694747912998,0.7685
39,0.6959378952606798,0.7685
40,0.6877717427171457,0.7698
41,0.6955061796279,0.7742
42,0.6911910203175423,0.7691
43,0.7018877580619087,0.7676
44,0.6909160375975953,0.7726
45,0.6962498316940028,0.7707
46,0.7005176545379642,0.7705
47,0.6859450690900556,0.7738
48,0.6948665515445291,0.7758
49,0.7056057614783129,0.7708
50,0.6957486761739841,0.7742
51,0.7120111608705201,0.7724
52,0.6958470337878401,0.7771
53,0.7011216889126614,0.7722
54,0.6996705038859822,0.7757
55,0.7121877124229559,0.774
56,0.7175734125482388,0.7746
57,0.7254280390830847,0.7736
58,0.716294245955091,0.777
59,0.7299059614443931,0.7789
60,0.7288876438436036,0.7768
61,0.7423161748713388,0.7763
62,0.730836343508178,0.7783
63,0.749444726104744,0.7776
64,0.7410217311721259,0.7752
65,0.7660680739595868,0.7734
66,0.7576118992230954,0.7789
67,0.7658568305995899,0.7793
68,0.7852750242280122,0.7748
69,0.7917154365644669,0.7728
70,0.7761129997313594,0.772
71,0.7814338230810607,0.7772
72,0.807138067560074,0.7753
73,0.8108843872531916,0.7802
74,0.8031418355889975,0.7754
75,0.8141117989064787,0.7738
76,0.8243084129767296,0.7769
77,0.8112577805027794,0.7751
78,0.8262406095100668,0.7757
79,0.8326512062178252,0.7746
80,0.8489366437013919,0.7768
81,0.8533363321813913,0.7746
82,0.8762199623040117,0.773
83,0.8798277471631099,0.7745
84,0.8531431007309082,0.7744
85,0.8777712375020829,0.7733
86,0.8767419706423062,0.7751
87,0.8766716800558682,0.7753
