round,loss,accuracy
0,2.3039405323065125,0.1
1,2.2902254875475605,0.1
2,2.0729667770976836,0.2343
3,1.879276059686947,0.3175
4,1.7671824168092527,0.3362
5,1.6887262488325563,0.3605
6,1.6052246097558605,0.4083
7,1.5336742237353096,0.4279
8,1.454280640751409,0.4565
9,1.404426796367755,0.4788
10,1.3462365557210514,0.4943
11,1.3112082892713455,0.501
12,1.262128292752531,0.5214
13,1.234765363767886,0.5382
14,1.1908336346522688,0.5498
15,1.1584771001300873,0.5603
16,1.135121379797451,0.5727
17,1.1105207819908192,0.5854
18,1.0822335013185447,0.5959
19,1.052125636000222,0.6166
20,1.0390114079649075,0.6167
21,1.0179206841289046,0.6266
22,0.9904324391398567,0.6437
23,0.973528004873294,0.6481
24,0.9577786823431143,0.6544
25,0.9462425621172872,0.6605
26,0.9267870302017505,0.6744
27,0.9089102733630342,0.6777
28,0.9059601329005184,0.6776
29,0.886587066867481,0.6854
30,0.8715265956930459,0.6938
31,0.8711821800603653,0.6869
32,0.8529819343417597,0.6989
33,0.852993938203056,0.6993
34,0.843568633444393,0.7042
35,0.834475325509763,0.7087
36,0.8264136514343774,0.7105
37,0.8142721234990385,0.7126
38,0.8111170959739259,0.7144
39,0.8146763450611895,0.7138
40,0.8138270205773485,0.7186
41,0.8142146586229245,0.7154
42,0.8071146917800172,0.7188
43,0.8011121943164558,0.7186
44,0.7921706542801171,0.7258
45,0.7965331967836752,0.7239
46,0.793556983478534,0.7278
47,0.7864598014865058,0.7296
48,0.7967357438402816,0.729
49,0.7879238201025576,0.7316
50,0.7885693737302726,0.7344
51,0.7884596307723286,0.7336
52,0.7882837801695631,0.7351
53,0.7914503920382966,0.7318
54,0.7896832719016761,0.7341
55,0.7940829028717626,0.7338
56,0.7993177440219794,0.7342
57,0.8051476922278968,0.7302
58,0.8077195164875481,0.7322
59,0.8141866304432622,0.7361
60,0.8105754116282295,0.735
61,0.802722297965909,0.7359
62,0.8006741052713638,0.7377
63,0.815385176160465,0.7371
64,0.8179242720904822,0.7384
65,0.8256906244320611,0.7381
66,0.8258842132247675,0.7355
67,0.829467889885552,0.736
68,0.8200828086453885,0.7363
69,0.8481275677300109,0.7348
70,0.843933471713584,0.7364
71,0.8539906638308455,0.7335
72,0.8562414794684218,0.7321
73,0.8415384854847631,0.7339
74,0.8655912982770049,0.7359
75,0.8537413466947908,0.7352
76,0.8656982799974112,0.7401
77,0.8737074493790586,0.7393
78,0.8788077844122347,0.7357
79,0.881835969016194,0.7345
80,0.886920981037731,0.7383
81,0.9044083150240559,0.7341
82,0.9033323347378082,0.7375
83,0.905381768656234,0.7327
84,0.9254624196134817,0.737
85,0.9155556331998624,0.7371
86,0.9263808003629739,0.737
87,0.9299050732828177,0.7398
88,0.9424517088519118,0.7407
89,0.9367052022451029,0.7377
90,0.9418090126765802,0.7407
91,0.9402495840201363,0.7344
92,0.9682543929487752,0.7366
93,0.9599094810767677,0.7409
94,0.962813879497135,0.739
95,0.9732502301375325,0.7411
96,0.990110273083178,0.7352
97,0.9808379636404995,0.7339
98,0.9788605658867108,0.7382
99,0.9840788359459216,0.7357
100,1.0183402534110098,0.7384
