round,loss,accuracy
0,2.3035420419309087,0.1042
1,2.302150468856763,0.1
2,2.3011460814613125,0.1151
3,2.300263407893074,0.1423
4,2.298282460282786,0.1325
5,2.2962913558886835,0.1436
6,2.292173972145056,0.1014
7,2.283944733226642,0.1834
8,2.263180750246627,0.1723
9,2.2089688625579442,0.2305
10,2.1351506550091144,0.2142
11,2.0833409460969627,0.2118
12,2.0444161530119924,0.2324
13,2.051802006392433,0.2162
14,2.005732262858187,0.2547
15,1.9676330531367099,0.2728
16,2.010967200175642,0.2312
17,1.9356544809981275,0.2663
18,1.9331666821488938,0.2522
19,1.863272367194057,0.2968
20,1.831975456624747,0.3329
21,1.7773421461970662,0.3132
22,1.7522188230825309,0.3294
23,1.7685649097917941,0.3183
24,1.7558709044045153,0.3442
25,1.7483452600412095,0.3259
26,1.700584781817354,0.3683
27,1.6936923886259523,0.3638
28,1.6806669402808045,0.3799
29,1.6217094960684975,0.4139
30,1.61863401903512,0.3961
31,1.6693247366256225,0.3568
32,1.6238784074021604,0.3825
33,1.5808589351824678,0.4132
34,1.5753869998950165,0.4149
35,1.6206091760446468,0.4039
36,1.5363017888114856,0.4373
37,1.552732173627177,0.4172
38,1.5785907613583647,0.4082
39,1.5263919342821017,0.435
40,1.574731501908348,0.4045
41,1.506875609818358,0.4466
42,1.5663247298889649,0.429
43,1.4961539335525074,0.4333
44,1.4583683566163523,0.4584
45,1.530141545560794,0.434
46,1.4876954292717832,0.4471
47,1.4444747961367281,0.4499
48,1.4561451265987115,0.4618
49,1.4019107075925834,0.4854
50,1.5671997645411628,0.4374
51,1.4091147504294643,0.4913
52,1.3976169548476467,0.491
53,1.3502635281687727,0.5073
54,1.5491282939910889,0.4438
55,1.3787758925471443,0.4957
56,1.3979438093904488,0.4882
57,1.421217878024799,0.4902
58,1.34260957081097,0.5022
59,1.3295534382612941,0.5075
60,1.3862921786003601,0.4962
61,1.343361171670615,0.5178
62,1.3252351889595055,0.5035
63,1.3291798433937585,0.5152
64,1.3090603098320885,0.5252
65,1.3315060247247592,0.5144
66,1.311136626587889,0.5231
67,1.3922053267018863,0.5027
68,1.4075363289814788,0.5068
69,1.291991127756076,0.53
70,1.3101699102800874,0.5219
71,1.2814410507869416,0.5409
72,1.345788941977504,0.5294
73,1.3193076961337569,0.5355
74,1.3498859910157541,0.5322
75,1.477957416266298,0.5175
76,1.3897290896302976,0.521
77,1.5081664889384383,0.5157
78,1.6414918533910197,0.5256
79,1.6151527787168947,0.5211
80,1.8447241885974384,0.5051
81,1.7834638625669021,0.5121
82,1.677783391346185,0.5077
83,1.7102117534643544,0.5117
84,1.786681583704659,0.5173
85,1.7002475069353755,0.5295
86,1.8654142848599833,0.53
87,1.979538172197799,0.5113
88,2.2708505891001645,0.4732
89,1.9416616983687915,0.4946
90,2.219837273652561,0.504
91,2.2385844717772243,0.5114
92,2.0218433103622337,0.5063
93,2.2127614994399463,0.5247
94,2.2809434390296572,0.5104
95,2.2556933880614016,0.517
96,2.3589375738899547,0.4971
97,2.2760800467893336,0.5051
98,2.3635058258288204,0.491
99,2.4271607686536383,0.5151
100,2.998637774500984,0.4805
101,2.23353122598447,0.4966
102,2.2593677693281693,0.5149
103,2.5642988072416655,0.5156
104,2.787661508630259,0.5037
105,2.6101633194155585,0.5045
106,2.550081860143156,0.5129
107,2.846949452409348,0.5014
108,2.953630111849727,0.5148
109,2.874872041776919,0.5012
110,3.092198656580319,0.5099
111,2.5330725514088956,0.5115
112,2.9269189988843167,0.518
113,2.895829803646563,0.5112
114,2.949123077308789,0.5037
115,2.470762609673765,0.4929
116,2.717126579330371,0.5092
117,2.8741643805854236,0.5016
118,2.71389192171371,0.51
119,2.9396591683546194,0.4979
120,2.9195198348155036,0.5155
121,3.157407193519056,0.493
122,3.2112423143447777,0.5095
123,3.2725614225521635,0.5184
124,3.152991034733221,0.5061
125,3.079899508160905,0.5104
126,3.1427133856490017,0.4954
127,3.2795525435060737,0.4972
128,3.8061013566419337,0.4893
129,3.164960127859451,0.4999
130,3.2019662990356785,0.5041
131,3.1620773541660734,0.5026
132,3.4401400970955627,0.4878
133,2.9066036634932693,0.4876
134,2.966641308591008,0.5074
135,2.999490613944995,0.4992
136,3.2899819955277367,0.5114
137,3.3826087896054546,0.5056
138,3.3591272181596237,0.4881
139,3.0338444688830513,0.5088
140,3.4140735837979057,0.487
141,2.9962640600844312,0.4939
142,3.023828104281197,0.5025
143,3.0184331292542406,0.5016
144,3.2581670128118496,0.5008
145,3.025933570183885,0.5039
146,3.0236229589952828,0.5144
147,2.9964473984492854,0.5067
148,3.209491094080404,0.511
149,3.3570639085464964,0.4994
150,3.4644780444641845,0.5064
151,3.634337401618592,0.5133
152,3.4135566298573163,0.5217
153,3.4626524136089287,0.5224
154,3.442065393962799,0.5208
155,3.8203764780641745,0.5185
156,3.5361612947604146,0.5268
157,3.6623441437943676,0.5241
158,3.6842833881180126,0.5199
159,3.893085083641564,0.5218
160,3.787705520471445,0.5258
161,3.7502349462752904,0.5219
162,3.6225121200275114,0.5247
163,3.5659410207035442,0.5184
164,3.5951669640815296,0.505
165,4.001021831180341,0.4904
166,3.333567383952034,0.5117
167,3.6409391515171183,0.4971
168,3.516668860904706,0.4878
169,3.3059877818004013,0.4871
170,3.123610774168191,0.5062
171,3.1754421989757793,0.4927
172,2.9672124208733677,0.4858
173,3.2778834214987467,0.487
174,3.275316924332811,0.5032
175,3.527602455867365,0.5136
176,3.8620835272267984,0.4978
177,3.4784092288047743,0.5113
178,4.108960906918437,0.4879
179,3.753982683721061,0.5075
180,3.580749255018874,0.5047
181,3.864048252471339,0.5024
182,3.5786683148088545,0.5062
183,3.5698562711953357,0.5078
184,3.5021845704069534,0.505
185,3.538652505737524,0.5115
186,3.5427406146503486,0.5104
187,3.76287922310753,0.5007
188,3.783951431036757,0.5116
189,4.068796426343461,0.4889
190,3.9586966822322567,0.5058
191,3.9192499158481438,0.4945
192,3.751273808768763,0.4949
193,3.7224851759097066,0.4927
194,3.8414710078376553,0.5009
195,3.701437579938017,0.5105
196,3.9411923329289347,0.5142
197,3.8031592540466748,0.5111
198,3.8547353860669245,0.5129
199,4.11080053896188,0.5024
200,3.786440372467041,0.5074
201,3.8730400179902587,0.5038
202,3.8842438253731775,0.5001
203,3.5865741271180465,0.5098
204,3.653860146626116,0.5063
205,3.6651413419757026,0.5094
206,3.893503146620985,0.5037
207,3.8467015884935667,0.5168
208,3.8848504913500705,0.5141
209,4.097565234659579,0.5092
210,3.875219386987412,0.5047
211,4.00625393299249,0.5098
212,3.9792396694707413,0.4894
213,4.158921521692611,0.5084
214,4.112245156932563,0.5062
215,4.284129046784423,0.4689
216,3.9181743711709216,0.4886
217,3.63151611535313,0.5065
218,3.898843232054299,0.5024
219,3.7561888035874778,0.5111
220,4.062894129143737,0.4984
221,4.021139379888297,0.5137
222,3.985355757295895,0.4998
223,4.091822227350058,0.5004
224,3.7749072366629166,0.497
225,3.622327325443109,0.4875
226,3.8538877335600197,0.4965
227,3.4942894339942323,0.5008
228,3.62485285841238,0.5066
229,3.7369931052668024,0.5046
230,3.7185490059014707,0.513
231,3.8925884493623677,0.5103
232,4.1549116883415005,0.4819
233,3.895983913836007,0.5104
234,3.4255492786249033,0.4935
235,4.120094394150634,0.4876
236,3.795289980336881,0.4894
237,3.8476460608430565,0.4976
238,3.7590902857125377,0.5176
239,3.933647005702741,0.4887
240,3.695467023803784,0.5096
241,3.908360848792445,0.5119
242,3.786128303113456,0.5144
243,4.186204530560551,0.5059
244,3.8795663739164796,0.4833
245,3.6207770044430374,0.4908
246,3.868188451654233,0.4767
247,3.378246436865566,0.4957
248,3.4170387659590844,0.5114
249,3.6663656596558543,0.5149
250,3.6391231312919348,0.511
251,3.7026194882469055,0.5155
252,3.819618112362993,0.5159
253,3.72866574796244,0.5099
254,3.7358715359014445,0.5155
255,4.18299537954239,0.5005
256,3.713783609981354,0.5146
257,3.9267435439478473,0.507
258,3.795472472239607,0.5091
259,3.8541495190641752,0.5147
260,4.043847621439364,0.5148
261,3.881171971083449,0.5063
262,4.134932637976381,0.511
263,3.984401979004613,0.4821
264,3.8505972867575697,0.4902
265,3.9086116933213257,0.5043
266,3.7339169042179,0.5037
267,3.609376783569019,0.5097
268,3.738563180350648,0.5146
269,4.038237873357706,0.5008
270,3.840045402225214,0.4994
271,3.685886398291055,0.49
272,4.239785907367548,0.4832
273,3.563504732074067,0.5029
274,3.6244974121118125,0.5051
275,4.090170530084604,0.4966
276,3.931040923054607,0.4971
277,3.6134712673223817,0.5004
278,3.609864897240465,0.4986
279,4.177736069066837,0.4862
280,3.8719041134221865,0.5069
281,3.784748422071195,0.4828
282,3.7047043113281934,0.515
283,3.9700397965245355,0.4965
284,3.8318452058127894,0.4976
285,4.030730853065515,0.4979
286,4.142539815780835,0.4993
287,3.8092321961070783,0.5055
288,3.639233210597175,0.5031
289,4.426625341653062,0.4743
290,3.487876426678496,0.5039
291,3.5263764302189737,0.5152
292,3.612454317629147,0.5086
293,4.443547531438711,0.4842
294,3.652700380776256,0.4986
295,3.7091607125803305,0.5119
296,3.5872350704555696,0.5032
297,3.6725855311646627,0.5083
298,3.820231074723192,0.504
299,3.850365099053794,0.5055
300,3.793678520967404,0.5036
301,3.85458116676099,0.5009
302,3.992084268944713,0.5026
303,3.949356036826064,0.5041
304,3.8005982854495794,0.5131
305,3.881417403205896,0.5016
306,3.8799053967570343,0.4994
307,3.8529397744340255,0.5001
308,3.823571331203936,0.5108
309,4.2215623809887575,0.5031
310,3.8809168791999453,0.5114
311,3.8282589211631506,0.5119
312,3.8717170896621558,0.5116
313,3.9345847490115666,0.5119
314,3.9518505776652133,0.5148
315,3.9595703054159976,0.5124
316,3.87385233446432,0.5174
317,4.331132031477297,0.4972
318,4.182562677243266,0.5164
319,4.59569563804724,0.5045
320,4.55094302805087,0.5055
321,4.525548543792944,0.5033
322,4.2290677494896105,0.5006
323,4.350631159334518,0.4926
324,4.042356812535003,0.5142
325,4.10284029904265,0.5154
326,4.0791697955360045,0.5158
327,4.094936738379847,0.5179
328,4.062574556079536,0.5179
329,4.3566833106092755,0.4968
330,4.301061905991917,0.4955
331,4.090175892598332,0.5091
332,4.133266205604846,0.4988
333,4.337353751301385,0.5023
334,4.570659055115697,0.4979
335,4.3310837650451415,0.5098
336,4.412996730865381,0.5089
337,4.434804302244522,0.4983
338,4.422747759392467,0.501
339,4.57440458661832,0.5013
340,4.507827040105582,0.4959
341,4.477661659542364,0.501
342,4.658912600800633,0.4872
343,4.352476723277912,0.5018
344,4.4723674512138,0.5058
345,4.437421572094147,0.5083
346,4.491113094856945,0.5121
347,4.583130160840556,0.511
348,4.553720631919349,0.5127
349,4.511736124849167,0.516
350,5.768658342452857,0.4902
351,4.362517589197372,0.5015
352,4.291225454677789,0.5082
353,4.33751117078641,0.51
354,4.391326040124741,0.5058
355,4.3993713859552015,0.5071
356,4.386571838452031,0.5094
357,4.410827627578102,0.5062
358,4.375446712247099,0.5069
359,4.365007963043432,0.5107
360,4.381277597750338,0.5146
361,4.394556654527927,0.5151
362,4.617769144213619,0.5042
363,4.735847934747276,0.495
364,4.495851222318582,0.5008
365,4.467420357103927,0.512
366,4.464346294585889,0.5124
367,4.454172300454527,0.5101
368,4.432366928353477,0.5136
369,4.82865605719935,0.49
370,4.451281563923382,0.5009
371,4.417329365072159,0.5021
372,4.4594809902361785,0.5013
373,4.482988846949495,0.5016
374,4.502637858588855,0.5068
375,4.515330813563289,0.5077
376,4.567454449665813,0.5062
377,4.567353397893449,0.5093
378,4.583836445412316,0.5103
379,4.87694013233002,0.4993
380,4.951843894327792,0.4999
381,4.960315154764218,0.4999
382,4.756543186525948,0.5121
383,4.844449335774675,0.5027
384,4.842686748733155,0.5038
385,4.7953688329020245,0.5056
386,4.7527809333496585,0.5088
387,4.754910545608106,0.5097
388,4.774748452555257,0.5094
389,4.782239087854331,0.5101
