round,loss,accuracy
0,2.30388348780501,0.1
1,2.29854858645235,0.1609
2,2.2695110171747666,0.1775
3,2.1118587788682395,0.2121
4,2.02537423734086,0.2479
5,1.9436803317298523,0.288
6,1.8625797871202707,0.3365
7,1.7723686211406233,0.3404
8,1.7219888638383665,0.3667
9,1.673468080572427,0.3934
10,1.6242885559130782,0.411
11,1.594437071690544,0.4228
12,1.529498954931387,0.4428
13,1.4823816732857555,0.459
14,1.4455145452730953,0.4731
15,1.4119672402025412,0.4862
16,1.3782768843653865,0.4991
17,1.3626073362728277,0.5085
18,1.338465048672673,0.5252
19,1.3120483106698473,0.531
20,1.27925362049962,0.5412
21,1.265761689827465,0.5454
22,1.2363899553926607,0.5587
23,1.222466655813467,0.5651
24,1.1951142488577116,0.5747
25,1.175050215408825,0.5806
26,1.1575681464359784,0.5919
27,1.1401927067448918,0.5986
28,1.1192550516357056,0.6048
29,1.101439432975964,0.6138
30,1.0830782225337654,0.6176
31,1.0670739915043401,0.6268
32,1.0517365980072144,0.6328
33,1.033876667197901,0.6347
34,1.0195077246370408,0.6385
35,1.0088884276323045,0.6464
36,0.9917395223443881,0.6517
37,0.9783992527391964,0.6562
38,0.9635694710591349,0.6645
39,0.9521183668614958,0.6672
40,0.9381718643176289,0.6766
41,0.9293984567014554,0.6837
42,0.9135517736974235,0.6841
43,0.90743798207932,0.688
44,0.8945889883338453,0.6914
45,0.8852874164383251,0.6954
46,0.8737456348186103,0.7014
47,0.8697248269765141,0.702
48,0.8512758387925144,0.7087
49,0.8466869142299263,0.7109
50,0.8346812725067139,0.7148
51,0.8264157253141982,0.7208
52,0.8228967805830435,0.7165
53,0.8159105571123738,0.7209
54,0.8062117842439646,0.7245
55,0.7969147711516188,0.7277
56,0.795421203294882,0.7271
57,0.7892237689357977,0.7293
58,0.7852369903946836,0.7322
59,0.7732122919429987,0.7361
60,0.7673511802198026,0.7376
61,0.7605878002346514,0.7373
62,0.758710082441854,0.7417
63,0.7531945684466499,0.7441
64,0.7459899879301699,0.7446
65,0.7460226377549644,0.7447
66,0.7394957743323268,0.7477
67,0.7333165171999521,0.7505
68,0.7324214195862365,0.7531
69,0.7284544954855983,0.7521
70,0.7229178918245882,0.7548
71,0.7213200900120477,0.7538
72,0.7153235332082255,0.7599
73,0.7117785666697323,0.7564
74,0.70704142430339,0.7611
75,0.7076916748913713,0.7604
76,0.7056274867286316,0.7631
77,0.7021764961484903,0.7612
78,0.7004830915326128,0.7634
79,0.7016988398548895,0.7632
80,0.6989941696960705,0.7635
81,0.6925484552836647,0.7671
82,0.6933863348663806,0.7659
83,0.6908425101742577,0.7677
84,0.6943769663477096,0.7625
85,0.6943308458255883,0.7668
86,0.690228772572816,0.7695
87,0.6892358025613303,0.7698
88,0.6867819025208013,0.7696
89,0.6848525507286334,0.7743
90,0.6846891024623054,0.7742
91,0.6892418232969583,0.7723
92,0.6890865509121563,0.7705
93,0.6830185205220415,0.7736
94,0.6802150093899748,0.7739
95,0.6830638816562323,0.7715
96,0.6837517048318547,0.7756
97,0.6827550171472775,0.7739
98,0.6865973101256374,0.7748
99,0.683598677190348,0.7771
100,0.6805233107016871,0.7776
101,0.6851285218526,0.7744
102,0.6882020058437658,0.7765
103,0.6870135095077582,0.7774
104,0.683166644253289,0.7755
105,0.6875769801842518,0.7746
106,0.6912943739860583,0.7783
107,0.6868644632851354,0.7799
108,0.6924950704692652,0.7761
109,0.6892096647820153,0.7793
110,0.6942025907694722,0.7766
111,0.6962000833818326,0.7775
112,0.7012033671997606,0.7785
113,0.6978311448718031,0.7795
114,0.7018806148118104,0.7801
115,0.7027930066037101,0.78
116,0.7060141100194126,0.7763
117,0.7107255226983049,0.7795
118,0.710879872448909,0.781
119,0.7092486307643854,0.7819
120,0.7134518099431032,0.7809
121,0.7135608903706645,0.7788
122,0.7176222782165479,0.779
123,0.7203150251374458,0.7802
124,0.7164634687546343,0.7801
125,0.7276154330220467,0.7794
126,0.7337692657741495,0.7784
127,0.7409423755142636,0.779
128,0.7390513384399323,0.7784
129,0.7318235973532969,0.7802
130,0.744359728270255,0.7816
131,0.7440951529402322,0.78
132,0.7496928303434064,0.7775
133,0.7591750961237441,0.7795
134,0.7490948446023579,0.7796
135,0.7610706110684254,0.7795
136,0.7591085588208403,0.7775
137,0.7649479818801148,0.7757
138,0.7687334957928322,0.779
139,0.7847209556010394,0.7794
140,0.7642041615927562,0.7791
