round,loss,accuracy
0,2.304018684850333,0.1
1,2.302516487078926,0.1
2,2.3025364053135102,0.1
3,2.302590831019246,0.1
4,2.3026087131743993,0.1
5,2.3026152213160604,0.1
6,2.302613102209073,0.1
7,2.3026128813100697,0.1
8,2.30261086808226,0.1
9,2.3026084214353713,0.1
10,2.302607465475893,0.1
11,2.3026072605730246,0.1
12,2.3026048756255126,0.1
13,2.3026069048494575,0.1
14,2.302607055670156,0.1
15,2.3026068972322506,0.1
16,2.3026090429994626,0.1
17,2.3026096889386163,0.1
18,2.302610167299216,0.1
19,2.3026102541353755,0.1
20,2.302610225189989,0.1
21,2.302610081986497,0.1
22,2.3026113433959767,0.1
23,2.302610161967171,0.1
24,2.302605761506687,0.1
25,2.3026067982085596,0.1
26,2.3026038533963336,0.1
27,2.302603419977255,0.1
28,2.302604052967157,0.1
29,2.302604126092344,0.1
30,2.302606365551202,0.1
31,2.302606023538608,0.1
32,2.3026053737908505,0.1
33,2.302607761785245,0.1
34,2.3026052321108006,0.1
35,2.302609737688741,0.1
36,2.3026080649500837,0.1
37,2.302608753545597,0.1
38,2.3026051224230195,0.1
39,2.3026072514323763,0.1
40,2.302605507091973,0.1
41,2.302606904087737,0.1
42,2.302610090365425,0.1
43,2.302609879368791,0.1
44,2.3026080992275153,0.1
45,2.302607613249709,0.1
46,2.3026102625143032,0.1
47,2.302609799388118,0.1
48,2.3026091199332535,0.1
49,2.302610034759814,0.1
50,2.302608377255571,0.1
51,2.302606202542972,0.1
52,2.3026094368090644,0.1
53,2.3026121233979735,0.1
54,2.302612142440991,0.1
55,2.3026116960726606,0.1
56,2.302611730350092,0.1
57,2.302612121874532,0.1
58,2.302608899795971,0.1
59,2.3026085905373668,0.1
60,2.302609143546595,0.1
61,2.30260670070831,0.1
62,2.3026074411008306,0.1
63,2.3026100027675445,0.1
64,2.3026084366697854,0.1
65,2.3026050797666606,0.1
66,2.3026086621391126,0.1
67,2.302607945359934,0.1
68,2.302609554875773,0.1
69,2.3026103135495903,0.1
70,2.302610445327271,0.1
71,2.3026141518601975,0.1
72,2.302613063361317,0.1
73,2.3026130839277763,0.1
74,2.302614478638378,0.1
75,2.30261123827852,0.1
76,2.3026094977467206,0.1
77,2.3026094192894884,0.1
78,2.3026101017912355,0.1
79,2.3026086065335014,0.1
80,2.302609450520037,0.1
81,2.302612888165556,0.1
82,2.3026145563338893,0.1
83,2.302612340488373,0.1
84,2.3026108033360004,0.1
85,2.302608707080634,0.1
86,2.3026080047741484,0.1
87,2.302605538322522,0.1
88,2.3026068827595574,0.1
89,2.3026077549297588,0.1
90,2.3026088015340007,0.1
91,2.3026090917495874,0.1
92,2.3026104933156755,0.1
93,2.302608227196593,0.1
94,2.3026059229914755,0.1
95,2.3026056914283823,0.1
96,2.302603333902816,0.1
97,2.3026049114263856,0.1
98,2.302606032679256,0.1
99,2.30260472023449,0.1
100,2.3026047278516972,0.1
101,2.302605381408058,0.1
102,2.3026048436332434,0.1
103,2.302604384315661,0.1
104,2.3026059504134206,0.1
105,2.302608411533002,0.1
106,2.3026089675891135,0.1
107,2.302609884700836,0.1
108,2.3026106906013366,0.1
109,2.3026096371416087,0.1
110,2.3026095305007104,0.1
111,2.302607064810805,0.1
112,2.302608298036618,0.1
113,2.3026064051606783,0.1
114,2.3026065643603046,0.1
115,2.3026080070593107,0.1
116,2.302605475099704,0.1
117,2.3026044810541904,0.1
118,2.302606327465167,0.1
119,2.3026048626762607,0.1
120,2.302603125953065,0.1
121,2.3026103501121837,0.1
122,2.302609130597343,0.1
123,2.302610897789367,0.1
124,2.3026079072738987,0.1
125,2.302608000965545,0.1
126,2.302611961913185,0.1
127,2.302609870228143,0.1
128,2.3026043096670326,0.1
129,2.302607485280631,0.1
130,2.302607528698711,0.1
131,2.302606017444842,0.1
132,2.3026078707113053,0.1
133,2.302604281483367,0.1
134,2.3026068027788837,0.1
135,2.302610745445227,0.1
136,2.302610316596473,0.1
137,2.3026087779206588,0.1
138,2.3026090155775174,0.1
139,2.30260986718126,0.1
140,2.302610832281387,0.1
141,2.3026111118328836,0.1
142,2.3026142729737886,0.1
143,2.3026068515290086,0.1
144,2.3026051841223962,0.1
145,2.302603572321395,0.1
146,2.3026057119948415,0.1
147,2.302607837957315,0.1
148,2.3026078402424774,0.1
149,2.3026104209522087,0.1
150,2.3026103866747776,0.1
151,2.3026071889712787,0.1
152,2.3026076772342474,0.1
153,2.3026066268214023,0.1
154,2.30260449171828,0.1
155,2.3026064973288833,0.1
156,2.3026091267887394,0.1
157,2.302605776741101,0.1
158,2.3026040864828676,0.1
159,2.302603509860298,0.1
160,2.302606800493722,0.1
161,2.3026039219511962,0.1
162,2.302605062247084,0.1
163,2.302604366796085,0.1
164,2.3026057904520734,0.1
165,2.302606190355441,0.1
166,2.3026031564218927,0.1
167,2.3026049076177824,0.1
168,2.3026055345139183,0.1
169,2.302606071527012,0.1
