round,loss,accuracy
0,2.303816444957599,0.0952
1,2.301020218541447,0.11
2,2.298247328962381,0.1683
3,2.294056309678684,0.2135
4,2.28572773247862,0.2458
5,2.2646026055272013,0.2238
6,2.1990482220634484,0.2277
7,2.1121698953092287,0.2335
8,2.0520238986792276,0.2491
9,2.0152552756257713,0.2611
10,1.984541776462104,0.2712
11,1.954348148248447,0.282
12,1.9200926463063153,0.2981
13,1.887251644850539,0.3166
14,1.8460558104438904,0.3251
15,1.8129005394042872,0.3384
16,1.7895239903903997,0.3475
17,1.778320979386473,0.3534
18,1.7423993779447513,0.3678
19,1.7107436078044171,0.3764
20,1.6914946686345549,0.3828
21,1.6684217993824626,0.3899
22,1.644384345688378,0.3989
23,1.6397286466897105,0.406
24,1.6142898203846745,0.4168
25,1.595817236473766,0.4231
26,1.5800039368315626,0.4257
27,1.5597082604996313,0.4349
28,1.5442362391529754,0.439
29,1.5310751942399972,0.4458
30,1.5102284228839813,0.4522
31,1.4977478032675795,0.4578
32,1.485706342294955,0.46
33,1.471431804541201,0.4643
34,1.4650203652275255,0.4689
35,1.44581159768394,0.4763
36,1.4344178141115573,0.4811
37,1.4201104846625283,0.4884
38,1.4091422432146894,0.4902
39,1.4020742429331088,0.4951
40,1.3888500247138758,0.4968
41,1.3820294831126643,0.5001
42,1.3685027021950427,0.5034
43,1.355870578616572,0.5091
44,1.3477674170424,0.51
45,1.3385676275046108,0.515
46,1.3336999959077318,0.5194
47,1.322080301781432,0.5241
48,1.3093346730588724,0.5247
49,1.3010953546712956,0.5304
50,1.2960603875093186,0.5366
51,1.288031915696665,0.5388
52,1.2722878313293091,0.5415
53,1.2779007599757501,0.5463
54,1.2581032984934675,0.5474
55,1.2501113959394705,0.5556
56,1.2463266379155291,0.5531
57,1.2352422190169556,0.5575
58,1.2265182545009894,0.5628
59,1.2191251249739918,0.5653
60,1.2082691211669971,0.5705
61,1.201315159043565,0.5688
62,1.192194622164717,0.5729
63,1.1863167704865574,0.5774
64,1.1719286251372802,0.579
65,1.1687255240857792,0.584
66,1.1651594132280196,0.5868
67,1.1538660166362604,0.5871
68,1.1465044889968043,0.5931
69,1.1416120592016763,0.5938
70,1.129720594364995,0.5965
71,1.1243085179466028,0.5983
72,1.1183143046717294,0.604
73,1.1085530327150996,0.606
74,1.1046777529457508,0.6079
75,1.0947505886943196,0.6128
76,1.0905205912102525,0.6163
77,1.0794705638108544,0.6165
78,1.0768847315075298,0.619
79,1.0672348539669292,0.6231
80,1.061221508743664,0.6263
81,1.0563959627867507,0.6283
82,1.0471648122555912,0.6297
83,1.0396151156090319,0.6341
84,1.0370177447605438,0.6348
85,1.0324510021712452,0.6369
86,1.021784167510633,0.6419
87,1.0176215876405612,0.6425
88,1.010942419496969,0.6446
89,1.005278721785012,0.6473
90,0.9943579642917402,0.652
91,0.991006136130982,0.6549
92,0.987278076406485,0.6551
93,0.9802497690097212,0.6585
94,0.9758929636912604,0.6619
95,0.9654819321708558,0.6647
96,0.9580880136916432,0.6671
97,0.9585089643542378,0.6667
98,0.9541186993114483,0.6683
99,0.946908666683843,0.6743
100,0.9426095346673228,0.6751
101,0.9368563903787266,0.6758
102,0.9311268942805525,0.6819
103,0.9231565838423781,0.6793
104,0.9238539722780831,0.6827
105,0.9123245918522247,0.6864
106,0.9106045393898083,0.687
107,0.9012264400815811,0.6914
108,0.9003631622075273,0.6877
109,0.8920457783027198,0.6924
110,0.8860811125546598,0.6946
111,0.8819372208354572,0.6965
112,0.8777310313127292,0.6958
113,0.8802814763574935,0.6982
114,0.8709976220854555,0.7019
115,0.8645881405844095,0.704
116,0.8581105858182755,0.7009
117,0.857747201340648,0.7032
118,0.8532694272530346,0.7079
119,0.8528995484399339,0.7074
120,0.8496331167868532,0.7087
121,0.8424908867278419,0.7099
122,0.8347065784870246,0.7136
123,0.8297416357377085,0.7156
124,0.8282294222912469,0.7153
125,0.825795370073745,0.7176
126,0.822977188962717,0.719
127,0.8184352631386096,0.7208
128,0.8193444313523107,0.7212
129,0.8116430089877437,0.7247
130,0.8090184555647854,0.7222
131,0.8052209484310576,0.7248
132,0.8044298146479427,0.7236
133,0.8008894898449651,0.7267
134,0.79893136471986,0.7273
135,0.7940314151227664,0.7266
136,0.7910718670287452,0.7297
137,0.7923464218077187,0.7295
138,0.7856061007268131,0.7312
139,0.782055953535409,0.7319
140,0.7813499371845501,0.7326
141,0.7774665151922086,0.733
142,0.7760237291598091,0.7339
143,0.772613560144132,0.7375
144,0.7682805503138338,0.738
145,0.7695137896476844,0.7378
146,0.7651991646129864,0.7398
147,0.7628569133555927,0.7413
148,0.761561810589446,0.7424
149,0.7585455506754378,0.7408
150,0.7604508362829495,0.7421
151,0.7529538503279701,0.7447
