round,loss,accuracy
0,2.304631156281541,0.1098
1,2.262890101240847,0.2211
2,2.036936603795987,0.2602
3,1.9061646926136444,0.3128
4,1.7502451110571717,0.363
5,1.6417448882477732,0.4036
6,1.5359815275326323,0.435
7,1.467757533914365,0.4607
8,1.404542639232672,0.4913
9,1.3358974420605376,0.5182
10,1.302198189325607,0.529
11,1.261008288342351,0.5448
12,1.2083107076894741,0.5695
13,1.1689282653811641,0.5793
14,1.142421344408212,0.5897
15,1.0961845370527274,0.6098
16,1.0635157989236874,0.6234
17,1.041886765164689,0.6309
18,1.0131927088807566,0.6456
19,0.9826312678309675,0.6579
20,0.9678897486327175,0.6637
21,0.9375519520177628,0.6747
22,0.9110827638318364,0.6861
23,0.9020852593187326,0.6898
24,0.8882095734722698,0.6941
25,0.8554401482446506,0.7082
26,0.8353224241505035,0.7159
27,0.8205661831762844,0.7182
28,0.8111277601589411,0.7232
29,0.795789658071134,0.7303
30,0.7882294442516546,0.7325
31,0.7758864428098209,0.7378
32,0.7702976716593051,0.7397
33,0.7548670250767717,0.7442
34,0.7544103432387209,0.7455
35,0.7423967282040812,0.7507
36,0.7390691325687372,0.7508
37,0.7273698921401661,0.7546
38,0.721730108744801,0.7568
39,0.721536330521678,0.7575
40,0.7194014546779779,0.7557
41,0.710210851967906,0.7615
42,0.7151403352856255,0.7601
43,0.7015540844525773,0.7653
44,0.7015636275751522,0.7663
45,0.6976405324075169,0.765
46,0.6943431447584408,0.7693
47,0.6996441786281598,0.7676
48,0.6996618266494129,0.7676
49,0.6941367002150503,0.7702
50,0.6971418982306228,0.772
51,0.694209513477624,0.7729
52,0.6994739609023634,0.7735
53,0.6944149823996205,0.7737
54,0.6920835493852536,0.778
55,0.6919028237700081,0.773
56,0.7139930003367293,0.7693
57,0.6952702671099014,0.7762
58,0.7010014338520008,0.7721
59,0.6995212619011395,0.7745
60,0.7037602083180279,0.7744
61,0.7055963027877168,0.7754
62,0.7128531391533038,0.776
63,0.7239176038259896,0.7702
64,0.7109321366293362,0.7753
65,0.71608564233818,0.7746
66,0.7239731878708726,0.7701
67,0.7249253858773472,0.7739
68,0.7388022402747751,0.7738
69,0.7434948254317141,0.7717
70,0.7502493025681463,0.776
71,0.7325149720278792,0.7759
72,0.7479063406967508,0.7762
73,0.7489939778091047,0.7753
74,0.7727060962599307,0.7721
75,0.7727251330170387,0.7737
76,0.7613412444583905,0.7745
77,0.7692700409279845,0.7732
78,0.7920227104101699,0.7723
79,0.7760669869689134,0.7748
80,0.7844800796038427,0.7758
81,0.7982046099040455,0.7773
82,0.7959163635969162,0.7732
83,0.8019254439935898,0.7748
84,0.8116011235613031,0.7738
85,0.8252603757781343,0.7734
86,0.8344532122579627,0.7752
87,0.8467314890541208,0.7759
88,0.8451604956207565,0.7766
89,0.8479371582880949,0.7737
90,0.870792269397277,0.775
91,0.8458337974719727,0.7766
92,0.8576481774830209,0.7737
93,0.8875343080241078,0.7725
94,0.8848714784692271,0.7737
95,0.9044561275658897,0.7698
96,0.8742571675691742,0.7744
97,0.9030149454316392,0.7752
98,0.8814181755906858,0.7748
99,0.8915533255369138,0.7742
100,0.9350950412999708,0.7745
101,0.9186086987439817,0.7726
102,0.9196900806535547,0.7753
103,0.944282061685198,0.7695
104,0.9266194984935724,0.7729
105,0.9678503598172825,0.7712
106,0.9560387123126192,0.7724
107,0.9726194333487426,0.7701
108,0.9618801290568072,0.7753
109,0.990992295118376,0.7719
110,0.965206630337543,0.7697
111,1.0075084429960282,0.7706
112,0.9687728890405295,0.7698
113,1.0009316242636201,0.767
114,0.9895386476391039,0.7706
115,1.0055590983682547,0.7714
116,1.010450761729536,0.7698
