round,loss,accuracy
0,2.303713349107736,0.1006
1,2.3137403798941225,0.147
2,2.1939075983370455,0.1717
3,2.0342122297317458,0.1989
4,1.9550783226665216,0.258
5,1.8709038724533666,0.3085
6,1.7861161007287023,0.3423
7,1.7039368628693845,0.3652
8,1.6597836646028221,0.3864
9,1.5691696359707525,0.4002
10,1.5204332080512002,0.4139
11,1.484049687751185,0.4235
12,1.4322069041645185,0.4362
13,1.4238857963976388,0.4429
14,1.355002633489359,0.4563
15,1.35434665638037,0.4575
16,1.3131681549282501,0.4676
17,1.3164449814028634,0.4685
18,1.2761088758230972,0.4838
19,1.2716374454406885,0.4913
20,1.2073320106576426,0.5163
21,1.1825228411549578,0.5336
22,1.1750409448870456,0.5381
23,1.1824191052692767,0.5467
24,1.1246201755901495,0.566
25,1.1022370870882712,0.5854
26,1.084115664227702,0.5898
27,1.0646876814647224,0.6024
28,1.045153105601716,0.6131
29,1.0188888061922579,0.6299
30,1.007139793409707,0.6371
31,0.9870571103720619,0.6411
32,0.9778757165796079,0.6438
33,0.9629202831667453,0.6526
34,0.9304727614878084,0.6691
35,0.934459282757756,0.6668
36,0.9274016307375301,0.669
37,0.9234726495636157,0.6723
38,0.8972762436531603,0.684
39,0.9026080699393544,0.6829
40,0.8841817743671588,0.6921
41,0.8770596524016164,0.6924
42,0.8728246520312068,0.6937
43,0.8495919740618989,0.7034
44,0.8526258070628864,0.7017
45,0.8593100684519392,0.7034
46,0.8369686055107238,0.7084
47,0.8317787245439645,0.7131
48,0.8100648255774769,0.7222
49,0.823878362346381,0.7154
50,0.8380036717786575,0.7109
51,0.815714485253008,0.7214
52,0.8147058551684736,0.7208
53,0.797897882450122,0.7267
54,0.8073393501603184,0.7266
55,0.8178049318325786,0.725
56,0.794982372571866,0.7299
57,0.8027482569788973,0.7256
58,0.8003312070339251,0.7312
59,0.8031124181259935,0.7306
60,0.8100016052349688,0.7285
61,0.7900336188630174,0.7373
62,0.8004194102919521,0.7341
63,0.7920019263847948,0.7339
64,0.7979045610267895,0.7314
65,0.7932934551574171,0.7342
66,0.7820570323223504,0.7352
67,0.8138497030963532,0.7301
68,0.8013410220702235,0.7318
69,0.7969750693430916,0.7374
70,0.8007857423430433,0.7328
71,0.8192886811094924,0.7278
72,0.7981182431070187,0.7335
73,0.8007187220616082,0.7369
74,0.7981974974798318,0.7362
75,0.8206427608625576,0.7338
76,0.8060194915666367,0.7392
77,0.8176043650593621,0.739
78,0.818401578421029,0.7379
79,0.823324694324987,0.7324
80,0.8289655954502642,0.7355
81,0.8239288958497702,0.7352
82,0.8190608519715623,0.7417
83,0.8245660406522477,0.7413
84,0.8224366080170622,0.7383
85,0.8185451577265803,0.7401
86,0.8353496450014388,0.741
87,0.833199186923024,0.7381
88,0.8386068520264123,0.7456
89,0.8411390809967114,0.7417
