round,loss,accuracy
0,1.268429247144693,0.5446
1,2.2750278410439293,0.1
2,2.2774549490346696,0.1053
3,2.2858692457119876,0.1219
4,2.290890523800835,0.1565
5,2.290699216123587,0.1531
6,2.2933550696022595,0.1347
7,2.2923181117913973,0.1648
8,2.2923918280738613,0.1619
9,2.294402849940827,0.1774
10,2.294340222788314,0.1087
11,2.2932413904049906,0.1441
12,2.293020059506352,0.1578
13,2.292400375341836,0.1522
14,2.2939178936016824,0.1123
15,2.2944254189634474,0.1191
16,2.2937914418717162,0.1698
17,2.296479370647345,0.1224
18,2.2949521617767528,0.1613
19,2.29451394385804,0.142
20,2.295519061743642,0.1073
21,2.297068549421268,0.1014
22,2.295155257843554,0.1085
23,2.2954934077521862,0.104
24,2.297708768052415,0.1069
25,2.296366351861923,0.1009
26,2.29386274273784,0.1039
27,2.2955674881371446,0.1005
28,2.2948877308696223,0.1102
29,2.2965570973892944,0.1054
30,2.295345870069802,0.1069
31,2.2950429863061386,0.1112
32,2.2956903133148585,0.1001
33,2.2974073970660616,0.1049
34,2.2968690852387645,0.1067
35,2.294747003732017,0.1007
36,2.2950250675883916,0.1614
37,2.2959312547129183,0.1012
38,2.2959208404675078,0.1045
39,2.2949430797808468,0.1388
40,2.2964669896390872,0.1002
41,2.2965982562055984,0.1001
42,2.295900556606987,0.1199
43,2.2953365031903545,0.1093
44,2.2959958928080795,0.1089
45,2.2956510169056656,0.1122
46,2.2967298015618858,0.1001
47,2.295220055138341,0.1025
48,2.2957594432769874,0.1301
49,2.295976560336713,0.1001
50,2.296906523049449,0.0998
51,2.294599526987289,0.1002
52,2.2968730591356565,0.0999
53,2.2960827030693762,0.1211
54,2.294963221961317,0.1363
55,2.2959165474096426,0.1015
56,2.2946380769101955,0.1243
57,2.2958059722242266,0.1058
58,2.293137523693779,0.1129
59,2.294126068822111,0.1721
60,2.2954246380839485,0.132
61,2.2945671195801074,0.1058
62,2.296062406259604,0.1223
63,2.2952609191687343,0.1022
64,2.294951006246451,0.105
65,2.2977499253452778,0.1093
66,2.2947211189391896,0.1223
67,2.294980571673701,0.1305
68,2.295825638329259,0.0999
69,2.295043204158259,0.1037
70,2.295576008744895,0.1281
71,2.293409326967721,0.1755
72,2.2949697354350227,0.1003
73,2.2955107985974883,0.1347
74,2.2934929608536985,0.1287
75,2.2952245355794987,0.1046
76,2.2949782164332966,0.1151
77,2.2955432242859666,0.1024
78,2.294920582359972,0.1073
79,2.2949161750440017,0.1574
80,2.297388539908412,0.1098
81,2.2947580342094738,0.1027
82,2.2947514201886356,0.1374
83,2.2963442071177327,0.1149
84,2.2941670364465194,0.1148
85,2.2962191897078443,0.118
86,2.295689761067351,0.1052
87,2.294559340888319,0.1293
88,2.2972331397449626,0.1
89,2.295144493968342,0.143
90,2.2965317968362435,0.0996
91,2.2955547986320033,0.1069
92,2.295657627879621,0.1404
93,2.2961507704311286,0.1001
94,2.293927127941729,0.1004
95,2.2947585994062334,0.1026
96,2.295668398610319,0.1006
97,2.2940158554540275,0.1297
98,2.2953787299390798,0.1478
99,2.295377386263765,0.1331
100,2.2974935651968083,0.1001
