round,loss,accuracy
0,0.9868744556515362,0.7101
1,0.7320231811021464,0.7555
2,0.7360950405605304,0.7556
3,0.7342791190733925,0.7571
4,0.7674469011850631,0.7465
5,0.7439267336370085,0.7536
6,0.7539967185201736,0.7454
7,0.7699486393326769,0.7459
8,0.7554314968684992,0.7527
9,0.8267761364150733,0.7284
10,0.8228496503525268,0.7315
11,0.7897587080542653,0.7439
12,0.7704620174706553,0.7451
13,0.8111277792019586,0.7302
14,0.7837784583576191,0.7436
15,0.7949135933821194,0.7391
16,0.8347761681475959,0.7316
17,0.7902881349808872,0.7384
18,0.8012541334469098,0.738
19,0.8035076060615027,0.7353
20,0.8211444809604377,0.7314
21,0.7958983466648065,0.7442
22,0.7969011613926568,0.7408
23,0.8126629135860041,0.7409
24,0.7777100449172072,0.7474
25,0.8145446340306498,0.7399
26,0.8237963466408154,0.7264
27,0.7913991019558221,0.7432
28,0.8055219736914284,0.742
29,0.8034632621100917,0.7396
30,0.8268969315119064,0.7334
31,0.8087548325998715,0.7379
32,0.7916030495311506,0.7436
33,0.7905557685957169,0.7461
34,0.8120025808628375,0.7361
35,0.7556721879460941,0.755
36,0.7974383895770429,0.7427
37,0.780340089679907,0.7491
38,0.8358661136307275,0.7279
39,0.7996806593748708,0.7479
40,0.7979426372546358,0.7459
41,0.8391218874782038,0.7327
42,0.7626664512835372,0.7556
43,0.7919383104235981,0.7457
44,0.7945411545209611,0.7432
45,0.8134437008216359,0.7425
46,0.8123384929312685,0.7378
47,0.7854580910632405,0.7492
48,0.8017486232919053,0.7454
49,0.8130329407442111,0.7371
50,0.8149633797022481,0.7355
51,0.7777866096542285,0.7502
52,0.8126031428861161,0.742
53,0.834349937427539,0.7353
54,0.8424030939420573,0.73
55,0.7768647054704233,0.7475
56,0.8162591219329225,0.7387
57,0.8253765052880723,0.7332
58,0.813326472005905,0.7372
59,0.808210798726676,0.7364
60,0.7683205333190223,0.7575
61,0.7676455592766357,0.7538
62,0.8010657297346158,0.745
63,0.8041387725942812,0.7451
64,0.7824378890541795,0.7452
65,0.7768430621288835,0.7493
66,0.7766174144638233,0.7548
67,0.7852811978076594,0.7485
68,0.8015856465782982,0.7424
69,0.820320816847463,0.7392
70,0.8070612704982392,0.7365
71,0.7733991466962491,0.7523
72,0.8106535525558094,0.7362
73,0.8006778238489985,0.7422
74,0.7813543935362904,0.7482
75,0.7963302685810735,0.75
76,0.8203423699250998,0.7363
77,0.7815979448751139,0.7457
78,0.7848279273357636,0.7459
79,0.7869869007850988,0.7503
80,0.7961001014366699,0.7464
81,0.7654316554816005,0.7545
82,0.7760624313316407,0.7492
83,0.7567572957410599,0.7558
84,0.8112262037044136,0.7474
85,0.7747116707765256,0.7517
86,0.7646447251589534,0.7536
87,0.7684362627827702,0.7522
88,0.7815360313596816,0.7459
89,0.7816778888908057,0.7522
90,0.8133498987260337,0.7388
91,0.7865237442258829,0.7452
92,0.7953230385391857,0.7471
93,0.800515391765692,0.7438
94,0.7672009816565833,0.7533
95,0.7659314771810659,0.7581
96,0.7770851297309985,0.7497
97,0.769619564374034,0.7554
98,0.7550393269656185,0.7587
99,0.7618501225409036,0.7563
100,0.783418498861904,0.7508
