round,loss,accuracy
0,1.9703034074923482,0.1982
1,1.8926575724690105,0.2191
2,1.8629510802582812,0.2573
3,1.8259993197438054,0.2744
4,1.792222916508635,0.2962
5,1.7569409467922612,0.3154
6,1.7285736410762556,0.3405
7,1.6942193550042832,0.3523
8,1.6629900627623733,0.3752
9,1.6513547006125648,0.3825
10,1.6214793962411607,0.3923
11,1.5984614969442448,0.397
12,1.5969871610117417,0.3998
13,1.5995377865843117,0.4017
14,1.564406890838672,0.4186
15,1.5230685910477806,0.4331
16,1.4993130166690571,0.4443
17,1.4958617104509007,0.4493
18,1.4547669967523398,0.4607
19,1.3945653385247667,0.4824
20,1.4223490690651792,0.4771
21,1.352217569709205,0.5021
22,1.316646257718912,0.5205
23,1.2834473492238467,0.5347
24,1.2680991558602062,0.54
25,1.243651019498563,0.552
26,1.2148212169686827,0.5593
27,1.2006095704940942,0.5673
28,1.167528947702231,0.5812
29,1.160859577762433,0.587
30,1.1331382108191712,0.593
31,1.1107857573908357,0.6044
32,1.0910416020752904,0.6141
33,1.071747747853922,0.626
34,1.0547224258462462,0.6315
35,1.0362886816929704,0.6392
36,1.0231066801296635,0.6476
37,0.9990653780321724,0.6517
38,0.9807388681573228,0.6647
39,0.9772651742060725,0.6684
40,0.9510969574839924,0.6777
41,0.9407809313874655,0.6784
42,0.9398877435979752,0.68
43,0.9198809974490644,0.6866
44,0.9126075471932895,0.6893
45,0.9016605312831867,0.6925
46,0.9015642372183145,0.6951
47,0.888685338889448,0.7019
48,0.8819877234891581,0.7033
49,0.8739721460845142,0.7014
50,0.8620421565569247,0.7084
51,0.8589890653523393,0.7103
52,0.853720165098818,0.7115
53,0.8501257602208719,0.7114
54,0.8474821346445968,0.7164
55,0.8544955208849984,0.7197
56,0.8446756835562733,0.7217
57,0.854130310658068,0.7165
58,0.8431350353617257,0.7223
59,0.8442871149736472,0.7197
60,0.8460760093725528,0.7227
61,0.8414330290148433,0.7269
62,0.8481857471001415,0.7242
63,0.8575013337043909,0.7257
64,0.8496396966254749,0.7255
65,0.8491348226230365,0.7241
66,0.8459834733519691,0.7266
67,0.8419773172075375,0.7291
68,0.8534022582986485,0.7269
69,0.8520127420608228,0.7292
70,0.8513824578862601,0.729
71,0.8568929458578555,0.7308
72,0.857516619344108,0.731
73,0.8700891902652411,0.732
74,0.8614230667249844,0.73
75,0.8613313937339538,0.7323
76,0.8734146837418834,0.7302
77,0.8840092530075353,0.7291
78,0.8791888268610921,0.73
79,0.8787091351069581,0.7321
80,0.8886030649605651,0.7292
81,0.8809540659284439,0.7349
82,0.8956142751553569,0.735
83,0.9046609390277071,0.7369
84,0.9197002237025922,0.7321
85,0.9045001047487837,0.734
86,0.9369104673115971,0.7298
87,0.924658717819677,0.7346
88,0.9498660160710637,0.7337
89,0.9380186577193653,0.7317
90,0.960919149196186,0.7326
91,0.956901206661718,0.7307
92,0.9745552978766993,0.7284
93,0.9585135566255155,0.731
94,0.9585911184073256,0.7337
95,0.9753025236982888,0.7361
96,0.9786474639996172,0.733
97,0.9774382237237863,0.731
98,0.9919211421721279,0.7315
99,1.0053247487107024,0.731
100,1.0002262628497407,0.7321
